workload_type,engine,ad_mode,M,instance_type,machine_family,vcpu_count,mean_runtime_ms,throughput_paths_per_sec,cost_per_run,paths_per_dollar,region,zone
asian,jax,reverse,50000,e2-standard-4,e2,4,758.0556783999896,65958.2157679154,0.03790278391999948,,europe-west2,europe-west2-b
asian,jax,reverse,100000,e2-standard-4,e2,4,1235.0884643999848,80965.86024595473,0.12350884643999847,,europe-west2,europe-west2-b
european,cpu,none,1000,e2-standard-8,e2,8,0.11725233333474232,8528614.924405057,1.1725233333474231e-07,,europe-west2,europe-west2-b
european,jax,none,1000,e2-standard-8,e2,8,0.581067333342844,1720970.9488349012,5.81067333342844e-07,,europe-west2,europe-west2-b
european,jax,forward,1000,e2-standard-8,e2,8,2.4027559999998025,416188.7432598575,2.4027559999998024e-06,,europe-west2,europe-west2-b
european,jax,reverse,1000,e2-standard-8,e2,8,2.9125800000050126,343338.2087353065,2.9125800000050125e-06,,europe-west2,europe-west2-b
european_local_vol,cpu,none,1000,e2-standard-8,e2,8,19.85026833333829,50377.15275216265,1.9850268333338288e-05,,europe-west2,europe-west2-b
european_local_vol,jax,none,1000,e2-standard-8,e2,8,14.256492999995393,70143.47778239172,1.4256492999995393e-05,,europe-west2,europe-west2-b
european_local_vol,jax,forward,1000,e2-standard-8,e2,8,67.85246799999338,14737.857435047132,6.785246799999337e-05,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,1000,e2-standard-8,e2,8,38.08701500001158,26255.667449909,3.8087015000011585e-05,,europe-west2,europe-west2-b
asian,cpu,none,1000,e2-standard-8,e2,8,12.878465000009479,77649.00552971677,1.287846500000948e-05,,europe-west2,europe-west2-b
asian,jax,none,1000,e2-standard-8,e2,8,97.88641833333145,10215.921851330917,9.788641833333144e-05,,europe-west2,europe-west2-b
asian,jax,forward,1000,e2-standard-8,e2,8,433.4823733333432,2306.898876441767,0.00043348237333334325,,europe-west2,europe-west2-b
asian,jax,reverse,1000,e2-standard-8,e2,8,312.21724833333536,3202.8979991917704,0.0003122172483333354,,europe-west2,europe-west2-b
european,cpu,none,10000,e2-standard-8,e2,8,0.3336541999999554,29971149.771234225,3.3365419999995537e-06,,europe-west2,europe-west2-b
european,cpu,none,50000,e2-standard-8,e2,8,1.4541987999962203,34383194.37488875,7.270993999981102e-05,,europe-west2,europe-west2-b
european,cpu,none,100000,e2-standard-8,e2,8,2.8910949999954028,34588970.61499502,0.00028910949999954027,,europe-west2,europe-west2-b
european,jax,none,10000,e2-standard-8,e2,8,0.931111199992074,10739855.776716169,9.31111199992074e-06,,europe-west2,europe-west2-b
european,jax,none,50000,e2-standard-8,e2,8,1.704138799999555,29340333.0761632,8.520693999997776e-05,,europe-west2,europe-west2-b
european,jax,none,100000,e2-standard-8,e2,8,2.374599799986754,42112359.31231773,0.0002374599799986754,,europe-west2,europe-west2-b
european,jax,forward,10000,e2-standard-8,e2,8,2.570468999994091,3890340.6343445447,2.5704689999940912e-05,,europe-west2,europe-west2-b
european,jax,forward,50000,e2-standard-8,e2,8,3.8762023999936446,12899223.219118275,0.00019381011999968225,,europe-west2,europe-west2-b
european,jax,forward,100000,e2-standard-8,e2,8,4.663490000001502,21443168.099420775,0.00046634900000015023,,europe-west2,europe-west2-b
european,jax,reverse,10000,e2-standard-8,e2,8,3.36124859999245,2975084.913392738,3.3612485999924504e-05,,europe-west2,europe-west2-b
european,jax,reverse,50000,e2-standard-8,e2,8,4.2141695999987405,11864733.683242114,0.00021070847999993703,,europe-west2,europe-west2-b
european,jax,reverse,100000,e2-standard-8,e2,8,5.15179020000005,19410728.332842246,0.0005151790200000051,,europe-west2,europe-west2-b
european_local_vol,cpu,none,10000,e2-standard-8,e2,8,146.17425780000417,68411.49837532963,0.0014617425780000417,,europe-west2,europe-west2-b
european_local_vol,cpu,none,50000,e2-standard-8,e2,8,857.8078099999914,58288.11467687675,0.04289039049999957,,europe-west2,europe-west2-b
european_local_vol,cpu,none,100000,e2-standard-8,e2,8,1708.9577685999927,58515.19671075412,0.17089577685999927,,europe-west2,europe-west2-b
european_local_vol,jax,none,10000,e2-standard-8,e2,8,117.80194599999163,84888.24115011402,0.0011780194599999164,,europe-west2,europe-west2-b
european_local_vol,jax,none,50000,e2-standard-8,e2,8,303.07332120000865,164976.57993130732,0.015153666060000433,,europe-west2,europe-west2-b
european_local_vol,jax,none,100000,e2-standard-8,e2,8,591.5479638000022,169047.99968816937,0.05915479638000022,,europe-west2,europe-west2-b
european_local_vol,jax,forward,10000,e2-standard-8,e2,8,641.8219003999923,15580.646272381577,0.006418219003999922,,europe-west2,europe-west2-b
european_local_vol,jax,forward,50000,e2-standard-8,e2,8,1785.1716432000046,28008.511221012133,0.08925858216000024,,europe-west2,europe-west2-b
european_local_vol,jax,forward,100000,e2-standard-8,e2,8,3127.9614132000006,31969.703839056292,0.31279614132000005,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,10000,e2-standard-8,e2,8,267.83013239999036,37337.09837049074,0.0026783013239999034,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,50000,e2-standard-8,e2,8,820.8376066000028,60913.38846803736,0.04104188033000014,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,100000,e2-standard-8,e2,8,1609.7008296000013,62123.34500992291,0.16097008296000012,,europe-west2,europe-west2-b
asian,cpu,none,10000,e2-standard-8,e2,8,107.52273580000065,93003.58594484294,0.0010752273580000066,,europe-west2,europe-west2-b
asian,cpu,none,50000,e2-standard-8,e2,8,557.6802683999858,89657.10790423452,0.02788401341999929,,europe-west2,europe-west2-b
asian,cpu,none,100000,e2-standard-8,e2,8,1110.6746487999999,90035.3673400599,0.11106746488,,europe-west2,europe-west2-b
asian,jax,none,10000,e2-standard-8,e2,8,112.75667499999145,88686.54560806052,0.0011275667499999146,,europe-west2,europe-west2-b
asian,jax,none,50000,e2-standard-8,e2,8,253.27243899998848,197415.87437392774,0.012663621949999425,,europe-west2,europe-west2-b
asian,jax,none,100000,e2-standard-8,e2,8,428.0440014000078,233620.8419529978,0.04280440014000078,,europe-west2,europe-west2-b
asian,jax,forward,10000,e2-standard-8,e2,8,484.9229986000182,20621.830741932612,0.004849229986000182,,europe-west2,europe-west2-b
asian,jax,forward,50000,e2-standard-8,e2,8,774.7464344000036,64537.244419488175,0.03873732172000018,,europe-west2,europe-west2-b
asian,jax,forward,100000,e2-standard-8,e2,8,1236.9576159999838,80843.51371987617,0.12369576159999839,,europe-west2,europe-west2-b
asian,jax,reverse,10000,e2-standard-8,e2,8,358.57480480000277,27888.18362622427,0.0035857480480000277,,europe-west2,europe-west2-b
asian,jax,reverse,50000,e2-standard-8,e2,8,569.341307000002,87820.7840977887,0.028467065350000098,,europe-west2,europe-west2-b
asian,jax,reverse,100000,e2-standard-8,e2,8,848.9897802000087,117787.04800950791,0.08489897802000088,,europe-west2,europe-west2-b
european,cpu,none,1000,e2-standard-8,e2,8,0.10402766666099221,9612827.357349304,1.0402766666099221e-07,,europe-west2,europe-west2-b
european,jax,none,1000,e2-standard-8,e2,8,0.8107199999993023,1233471.4821403944,8.107199999993023e-07,,europe-west2,europe-west2-b
european,jax,forward,1000,e2-standard-8,e2,8,2.3288983333316082,429387.57166331465,2.3288983333316084e-06,,europe-west2,europe-west2-b
european,jax,reverse,1000,e2-standard-8,e2,8,2.800312666659958,357102.9806442075,2.8003126666599578e-06,,europe-west2,europe-west2-b
european_local_vol,cpu,none,1000,e2-standard-8,e2,8,15.48808133333542,64565.77664320968,1.548808133333542e-05,,europe-west2,europe-west2-b
european_local_vol,jax,none,1000,e2-standard-8,e2,8,12.622932000004047,79220.89733190984,1.2622932000004045e-05,,europe-west2,europe-west2-b
european_local_vol,jax,forward,1000,e2-standard-8,e2,8,48.637948666666375,20560.077622791316,4.863794866666637e-05,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,1000,e2-standard-8,e2,8,27.25086333333593,36696.085102621386,2.7250863333335927e-05,,europe-west2,europe-west2-b
asian,cpu,none,1000,e2-standard-8,e2,8,8.568199333330048,116710.63675071481,8.568199333330048e-06,,europe-west2,europe-west2-b
asian,jax,none,1000,e2-standard-8,e2,8,79.12953500000224,12637.506336919227,7.912953500000223e-05,,europe-west2,europe-west2-b
asian,jax,forward,1000,e2-standard-8,e2,8,340.1040296666669,2940.276835238005,0.00034010402966666695,,europe-west2,europe-west2-b
asian,jax,reverse,1000,e2-standard-8,e2,8,244.3574289999996,4092.3658596850014,0.0002443574289999996,,europe-west2,europe-west2-b
european,jax,none,1000,e2-standard-8,e2,8,0.8107199999993023,1233471.4821403944,8.107199999993023e-07,,europe-west2,europe-west2-b
european,jax,forward,1000,e2-standard-8,e2,8,2.3288983333316082,429387.57166331465,2.3288983333316084e-06,,europe-west2,europe-west2-b
european,jax,reverse,1000,e2-standard-8,e2,8,2.800312666659958,357102.9806442075,2.8003126666599578e-06,,europe-west2,europe-west2-b
european_local_vol,cpu,none,1000,e2-standard-8,e2,8,15.48808133333542,64565.77664320968,1.548808133333542e-05,,europe-west2,europe-west2-b
european_local_vol,jax,forward,1000,e2-standard-8,e2,8,48.637948666666375,20560.077622791316,4.863794866666637e-05,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,1000,e2-standard-8,e2,8,27.25086333333593,36696.085102621386,2.7250863333335927e-05,,europe-west2,europe-west2-b
asian,jax,none,1000,e2-standard-8,e2,8,79.12953500000224,12637.506336919227,7.912953500000223e-05,,europe-west2,europe-west2-b
asian,jax,forward,1000,e2-standard-8,e2,8,340.1040296666669,2940.276835238005,0.00034010402966666695,,europe-west2,europe-west2-b
asian,jax,reverse,1000,e2-standard-8,e2,8,244.3574289999996,4092.3658596850014,0.0002443574289999996,,europe-west2,europe-west2-b
european,cpu,none,5000,e2-standard-8,e2,8,0.15207339998823954,32878859.81629049,7.603669999411977e-07,,europe-west2,europe-west2-b
european_local_vol,jax,none,5000,e2-standard-8,e2,8,44.548120600001084,112238.18048117339,0.00022274060300000542,,europe-west2,europe-west2-b
asian,cpu,none,5000,e2-standard-8,e2,8,32.96549460000051,151673.74433993545,0.00016482747300000257,,europe-west2,europe-west2-b
european,cpu,none,25000,e2-standard-8,e2,8,0.49526685713528557,50477837.63404761,1.2381671428382139e-05,,europe-west2,europe-west2-b
european_local_vol,jax,none,25000,e2-standard-8,e2,8,136.83202085713577,182705.77196329006,0.0034208005214283943,,europe-west2,europe-west2-b
asian,cpu,none,25000,e2-standard-8,e2,8,166.06800985713986,150540.73341100596,0.004151700246428496,,europe-west2,europe-west2-b
european,cpu,none,10000,e2-standard-8,e2,8,0.2180320000093161,45864827.17937146,2.180320000093161e-06,,europe-west2,europe-west2-b
european,cpu,none,50000,e2-standard-8,e2,8,1.0378901999956724,48174652.77175608,5.1894509999783624e-05,,europe-west2,europe-west2-b
european,cpu,none,100000,e2-standard-8,e2,8,1.9395933999931003,51557197.503536426,0.00019395933999931004,,europe-west2,europe-west2-b
european,jax,none,10000,e2-standard-8,e2,8,1.0904127999992852,9170838.786931477,1.0904127999992852e-05,,europe-west2,europe-west2-b
european,jax,none,50000,e2-standard-8,e2,8,2.1100368000077196,23696269.183464985,0.00010550184000038599,,europe-west2,europe-west2-b
european,jax,none,100000,e2-standard-8,e2,8,2.863145399999212,34926623.00700046,0.00028631453999992116,,europe-west2,europe-west2-b
european,jax,forward,10000,e2-standard-8,e2,8,2.676123800000596,3736747.90381438,2.676123800000596e-05,,europe-west2,europe-west2-b
european,jax,forward,50000,e2-standard-8,e2,8,3.838267199995471,13026711.636974882,0.00019191335999977355,,europe-west2,europe-west2-b
european,jax,forward,100000,e2-standard-8,e2,8,4.840193199999021,20660332.31897029,0.0004840193199999021,,europe-west2,europe-west2-b
european,jax,reverse,10000,e2-standard-8,e2,8,2.838879200004385,3522516.9144162787,2.838879200004385e-05,,europe-west2,europe-west2-b
european,jax,reverse,50000,e2-standard-8,e2,8,3.603817200001913,13874177.635861624,0.00018019086000009565,,europe-west2,europe-west2-b
european,jax,reverse,100000,e2-standard-8,e2,8,5.318841399997609,18801087.018696394,0.0005318841399997609,,europe-west2,europe-west2-b
european_local_vol,cpu,none,10000,e2-standard-8,e2,8,99.34870440000054,100655.5652677434,0.0009934870440000054,,europe-west2,europe-west2-b
european_local_vol,cpu,none,50000,e2-standard-8,e2,8,598.1530291999945,83590.64914687964,0.029907651459999726,,europe-west2,europe-west2-b
european_local_vol,cpu,none,100000,e2-standard-8,e2,8,1084.487744400002,92209.43299393899,0.10844877444000019,,europe-west2,europe-west2-b
european_local_vol,jax,none,10000,e2-standard-8,e2,8,82.78225999999904,120798.82815472924,0.0008278225999999904,,europe-west2,europe-west2-b
european_local_vol,jax,none,50000,e2-standard-8,e2,8,212.6967155999978,235076.50251652743,0.01063483577999989,,europe-west2,europe-west2-b
european_local_vol,jax,none,100000,e2-standard-8,e2,8,394.1426696000008,253715.23489574448,0.039414266960000076,,europe-west2,europe-west2-b
european_local_vol,jax,forward,10000,e2-standard-8,e2,8,459.87794399998734,21744.900207695708,0.004598779439999874,,europe-west2,europe-west2-b
european_local_vol,jax,forward,50000,e2-standard-8,e2,8,1565.0449519999995,31947.964137454383,0.07825224759999998,,europe-west2,europe-west2-b
european_local_vol,jax,forward,100000,e2-standard-8,e2,8,2982.0061676000023,33534.47121824119,0.2982006167600002,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,10000,e2-standard-8,e2,8,175.17208239999604,57086.72217051994,0.0017517208239999605,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,50000,e2-standard-8,e2,8,627.2173181999904,79717.18661004404,0.03136086590999952,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,100000,e2-standard-8,e2,8,1145.5516524000018,87294.18685791583,0.11455516524000017,,europe-west2,europe-west2-b
asian,cpu,none,10000,e2-standard-8,e2,8,64.83982939999464,154226.19233481245,0.0006483982939999465,,europe-west2,europe-west2-b
asian,cpu,none,50000,e2-standard-8,e2,8,327.0427418000054,152885.2153232504,0.01635213709000027,,europe-west2,europe-west2-b
asian,cpu,none,100000,e2-standard-8,e2,8,647.5668585999927,154424.20913293035,0.06475668585999927,,europe-west2,europe-west2-b
asian,jax,none,10000,e2-standard-8,e2,8,84.43607880000172,118432.7853936272,0.0008443607880000173,,europe-west2,europe-west2-b
asian,jax,none,50000,e2-standard-8,e2,8,169.84388119999494,294387.99706374994,0.008492194059999748,,europe-west2,europe-west2-b
asian,jax,none,100000,e2-standard-8,e2,8,271.50314080000726,368319.86438661977,0.027150314080000723,,europe-west2,europe-west2-b
asian,jax,forward,10000,e2-standard-8,e2,8,365.44170679999866,27364.145399728186,0.0036544170679999864,,europe-west2,europe-west2-b
asian,jax,forward,50000,e2-standard-8,e2,8,564.4162381999934,88587.1040129132,0.028220811909999668,,europe-west2,europe-west2-b
asian,jax,forward,100000,e2-standard-8,e2,8,798.9198164000015,125169.00688558238,0.07989198164000015,,europe-west2,europe-west2-b
asian,jax,reverse,10000,e2-standard-8,e2,8,271.8685445999995,36782.48255866824,0.002718685445999995,,europe-west2,europe-west2-b
asian,jax,reverse,50000,e2-standard-8,e2,8,407.15309680000473,122803.92902073445,0.02035765484000024,,europe-west2,europe-west2-b
asian,jax,reverse,100000,e2-standard-8,e2,8,619.9131076000015,161312.9304317355,0.06199131076000015,,europe-west2,europe-west2-b
european,cpu,none,1000,e2-standard-8,e2,8,0.09270333333688541,10787098.62962515,9.270333333688541e-08,,europe-west2,europe-west2-b
european,jax,none,1000,e2-standard-8,e2,8,0.6921409999970743,1444792.318334309,6.921409999970743e-07,,europe-west2,europe-west2-b
european,jax,forward,1000,e2-standard-8,e2,8,2.008666666663809,497842.68171328714,2.008666666663809e-06,,europe-west2,europe-west2-b
european,jax,reverse,1000,e2-standard-8,e2,8,2.3630909999970604,423174.56246976694,2.36309099999706e-06,,europe-west2,europe-west2-b
european_local_vol,cpu,none,1000,e2-standard-8,e2,8,13.789345999995817,72519.75546920813,1.3789345999995818e-05,,europe-west2,europe-west2-b
european_local_vol,jax,none,1000,e2-standard-8,e2,8,11.100658333328775,90084.7472259898,1.1100658333328776e-05,,europe-west2,europe-west2-b
european_local_vol,jax,forward,1000,e2-standard-8,e2,8,46.19684366666851,21646.500510196332,4.619684366666851e-05,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,1000,e2-standard-8,e2,8,28.690604333329855,34854.6161099263,2.8690604333329854e-05,,europe-west2,europe-west2-b
asian,cpu,none,1000,e2-standard-8,e2,8,8.11246033333172,123267.16666845116,8.11246033333172e-06,,europe-west2,europe-west2-b
asian,jax,none,1000,e2-standard-8,e2,8,74.39626666667228,13441.53470066497,7.439626666667228e-05,,europe-west2,europe-west2-b
asian,jax,forward,1000,e2-standard-8,e2,8,334.8435470000008,2986.469379384509,0.0003348435470000008,,europe-west2,europe-west2-b
asian,jax,reverse,1000,e2-standard-8,e2,8,242.7298189999997,4119.806969410714,0.0002427298189999997,,europe-west2,europe-west2-b
european,jax,forward,1000,e2-standard-8,e2,8,2.008666666663809,497842.68171328714,2.008666666663809e-06,,europe-west2,europe-west2-b
european,jax,reverse,1000,e2-standard-8,e2,8,2.3630909999970604,423174.56246976694,2.36309099999706e-06,,europe-west2,europe-west2-b
european_local_vol,cpu,none,1000,e2-standard-8,e2,8,13.789345999995817,72519.75546920813,1.3789345999995818e-05,,europe-west2,europe-west2-b
european_local_vol,jax,forward,1000,e2-standard-8,e2,8,46.19684366666851,21646.500510196332,4.619684366666851e-05,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,1000,e2-standard-8,e2,8,28.690604333329855,34854.6161099263,2.8690604333329854e-05,,europe-west2,europe-west2-b
asian,cpu,none,1000,e2-standard-8,e2,8,8.11246033333172,123267.16666845116,8.11246033333172e-06,,europe-west2,europe-west2-b
asian,jax,forward,1000,e2-standard-8,e2,8,334.8435470000008,2986.469379384509,0.0003348435470000008,,europe-west2,europe-west2-b
asian,jax,reverse,1000,e2-standard-8,e2,8,242.7298189999997,4119.806969410714,0.0002427298189999997,,europe-west2,europe-west2-b
european,cpu,none,5000,e2-standard-8,e2,8,0.16551420000041617,30208888.421582125,8.275710000020808e-07,,europe-west2,europe-west2-b
european,jax,none,5000,e2-standard-8,e2,8,0.7024471999983462,7117972.710278825,3.5122359999917306e-06,,europe-west2,europe-west2-b
european_local_vol,jax,none,5000,e2-standard-8,e2,8,41.84760080000274,119481.16270502354,0.0002092380040000137,,europe-west2,europe-west2-b
asian,jax,none,5000,e2-standard-8,e2,8,80.82274079999934,61863.77683445302,0.0004041137039999967,,europe-west2,europe-west2-b
european,cpu,none,5000,e2-standard-8,e2,8,0.16551420000041617,30208888.421582125,8.275710000020808e-07,,europe-west2,europe-west2-b
european,jax,none,25000,e2-standard-8,e2,8,1.0911815714251816,22910944.11294698,2.727953928562954e-05,,europe-west2,europe-west2-b
european_local_vol,jax,none,25000,e2-standard-8,e2,8,135.8403082857121,184039.62944060503,0.0033960077071428026,,europe-west2,europe-west2-b
asian,jax,none,25000,e2-standard-8,e2,8,114.01396971428467,219271.37580288795,0.0028503492428571166,,europe-west2,europe-west2-b
european,cpu,none,10000,e2-standard-8,e2,8,0.22404819999906067,44633253.02342052,2.2404819999906067e-06,,europe-west2,europe-west2-b
european,cpu,none,50000,e2-standard-8,e2,8,1.008345799999688,49586163.79422165,5.041728999998441e-05,,europe-west2,europe-west2-b
european,cpu,none,100000,e2-standard-8,e2,8,2.3152259999989155,43192327.66047325,0.00023152259999989158,,europe-west2,europe-west2-b
european,jax,none,10000,e2-standard-8,e2,8,0.7923135999931219,12621265.115336668,7.92313599993122e-06,,europe-west2,europe-west2-b
european,jax,none,50000,e2-standard-8,e2,8,1.6778827999985424,29799459.175601203,8.389413999992712e-05,,europe-west2,europe-west2-b
european,jax,none,100000,e2-standard-8,e2,8,2.5525384000019358,39176687.80219885,0.0002552538400001936,,europe-west2,europe-west2-b
european,jax,forward,10000,e2-standard-8,e2,8,2.297736200003442,4352109.698226028,2.2977362000034417e-05,,europe-west2,europe-west2-b
european,jax,forward,50000,e2-standard-8,e2,8,3.8817481999984693,12880794.277181534,0.00019408740999992346,,europe-west2,europe-west2-b
european,jax,forward,100000,e2-standard-8,e2,8,4.940224599999965,20241994.665586807,0.0004940224599999964,,europe-west2,europe-west2-b
european,jax,reverse,10000,e2-standard-8,e2,8,2.479863999994336,4032479.200481494,2.4798639999943363e-05,,europe-west2,europe-west2-b
european,jax,reverse,50000,e2-standard-8,e2,8,4.081193200005373,12251319.050500764,0.00020405966000026866,,europe-west2,europe-west2-b
european,jax,reverse,100000,e2-standard-8,e2,8,5.48093280000046,18245069.525390204,0.000548093280000046,,europe-west2,europe-west2-b
european_local_vol,cpu,none,10000,e2-standard-8,e2,8,98.87093979999975,101141.95354295625,0.0009887093979999975,,europe-west2,europe-west2-b
european_local_vol,cpu,none,50000,e2-standard-8,e2,8,602.0974937999995,83043.02960046641,0.030104874689999974,,europe-west2,europe-west2-b
european_local_vol,cpu,none,100000,e2-standard-8,e2,8,1105.8294481999978,90429.85802446655,0.11058294481999978,,europe-west2,europe-west2-b
european_local_vol,jax,none,10000,e2-standard-8,e2,8,83.39405719999888,119912.62130366926,0.0008339405719999889,,europe-west2,europe-west2-b
european_local_vol,jax,none,50000,e2-standard-8,e2,8,213.4851464000036,234208.33178864737,0.010674257320000179,,europe-west2,europe-west2-b
european_local_vol,jax,none,100000,e2-standard-8,e2,8,409.91793540000003,243951.267715133,0.04099179354000001,,europe-west2,europe-west2-b
european_local_vol,jax,forward,10000,e2-standard-8,e2,8,464.3734565999978,21534.39189487052,0.004643734565999978,,europe-west2,europe-west2-b
european_local_vol,jax,forward,50000,e2-standard-8,e2,8,1531.3317543999915,32651.317950100933,0.07656658771999958,,europe-west2,europe-west2-b
european_local_vol,jax,forward,100000,e2-standard-8,e2,8,2882.836296000005,34688.06055298806,0.2882836296000005,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,10000,e2-standard-8,e2,8,175.74033739999777,56902.13270297344,0.0017574033739999777,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,50000,e2-standard-8,e2,8,631.6915384000083,79152.55620906911,0.03158457692000041,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,100000,e2-standard-8,e2,8,1170.4619573999935,85436.35217511475,0.11704619573999936,,europe-west2,europe-west2-b
asian,cpu,none,10000,e2-standard-8,e2,8,56.982814799999915,175491.50625672523,0.0005698281479999991,,europe-west2,europe-west2-b
asian,cpu,none,50000,e2-standard-8,e2,8,327.30182659999514,152764.19480880693,0.016365091329999755,,europe-west2,europe-west2-b
asian,cpu,none,100000,e2-standard-8,e2,8,653.5686308000038,153006.11946077418,0.06535686308000038,,europe-west2,europe-west2-b
asian,jax,none,10000,e2-standard-8,e2,8,84.53792119999548,118290.11002461857,0.0008453792119999548,,europe-west2,europe-west2-b
asian,jax,none,50000,e2-standard-8,e2,8,159.6102672000029,313263.05554859125,0.007980513360000146,,europe-west2,europe-west2-b
asian,jax,none,100000,e2-standard-8,e2,8,279.38592760000347,357927.8343008381,0.02793859276000035,,europe-west2,europe-west2-b
asian,jax,forward,10000,e2-standard-8,e2,8,381.45303179999814,26215.547305554406,0.0038145303179999814,,europe-west2,europe-west2-b
asian,jax,forward,50000,e2-standard-8,e2,8,549.1049250000003,91057.27835167381,0.027455246250000016,,europe-west2,europe-west2-b
asian,jax,forward,100000,e2-standard-8,e2,8,789.985999999999,126584.52175101853,0.07899859999999989,,europe-west2,europe-west2-b
asian,jax,reverse,10000,e2-standard-8,e2,8,272.97523300000535,36633.360067504014,0.0027297523300000535,,europe-west2,europe-west2-b
asian,jax,reverse,50000,e2-standard-8,e2,8,407.21910939998907,122784.02178540136,0.020360955469999456,,europe-west2,europe-west2-b
asian,jax,reverse,100000,e2-standard-8,e2,8,613.6733419999928,162953.14323756495,0.061367334199999284,,europe-west2,europe-west2-b
european,cpu,none,1000,e2-standard-8,e2,8,0.0956219999939852,10457844.42976409,9.56219999939852e-08,,europe-west2,europe-west2-b
european,jax,none,1000,e2-standard-8,e2,8,0.9420206666561626,1061547.835834264,9.420206666561626e-07,,europe-west2,europe-west2-b
european,jax,forward,1000,e2-standard-8,e2,8,2.60726800000081,383543.2337602768,2.6072680000008097e-06,,europe-west2,europe-west2-b
european,jax,reverse,1000,e2-standard-8,e2,8,3.1120846666681246,321328.01871056575,3.1120846666681247e-06,,europe-west2,europe-west2-b
european,cpp,none,1000,e2-standard-8,e2,8,0.02913266666837444,34325728.27552276,2.913266666837444e-08,,europe-west2,europe-west2-b
european,rust,none,1000,e2-standard-8,e2,8,0.23619633332335374,4233765.9773532385,2.3619633332335374e-07,,europe-west2,europe-west2-b
european_local_vol,cpu,none,1000,e2-standard-8,e2,8,13.871711333327616,72089.1587181057,1.3871711333327615e-05,,europe-west2,europe-west2-b
european_local_vol,jax,none,1000,e2-standard-8,e2,8,11.518891333347861,86813.91038953044,1.1518891333347861e-05,,europe-west2,europe-west2-b
european_local_vol,jax,forward,1000,e2-standard-8,e2,8,46.2619899999955,21616.017815059346,4.62619899999955e-05,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,1000,e2-standard-8,e2,8,28.615248333333437,34946.40299294961,2.8615248333333436e-05,,europe-west2,europe-west2-b
european_local_vol,cpp,none,1000,e2-standard-8,e2,8,3.030814666667917,329944.2922055679,3.030814666667917e-06,,europe-west2,europe-west2-b
european_local_vol,rust,none,1000,e2-standard-8,e2,8,2.5488553333445907,392332.9766573322,2.5488553333445907e-06,,europe-west2,europe-west2-b
asian,cpu,none,1000,e2-standard-8,e2,8,8.381994333319653,119303.34956501386,8.381994333319654e-06,,europe-west2,europe-west2-b
asian,jax,none,1000,e2-standard-8,e2,8,80.4152800000016,12435.447591552005,8.04152800000016e-05,,europe-west2,europe-west2-b
asian,jax,forward,1000,e2-standard-8,e2,8,360.4796909999948,2774.081383686091,0.0003604796909999948,,europe-west2,europe-west2-b
asian,jax,reverse,1000,e2-standard-8,e2,8,261.26418399999807,3827.5433880367136,0.00026126418399999806,,europe-west2,europe-west2-b
european,cpu,none,1000,e2-standard-8,e2,8,0.0956219999939852,10457844.42976409,9.56219999939852e-08,,europe-west2,europe-west2-b
european,jax,forward,1000,e2-standard-8,e2,8,2.60726800000081,383543.2337602768,2.6072680000008097e-06,,europe-west2,europe-west2-b
european,jax,reverse,1000,e2-standard-8,e2,8,3.1120846666681246,321328.01871056575,3.1120846666681247e-06,,europe-west2,europe-west2-b
european,rust,none,1000,e2-standard-8,e2,8,0.23619633332335374,4233765.9773532385,2.3619633332335374e-07,,europe-west2,europe-west2-b
european_local_vol,cpu,none,1000,e2-standard-8,e2,8,13.871711333327616,72089.1587181057,1.3871711333327615e-05,,europe-west2,europe-west2-b
european_local_vol,jax,forward,1000,e2-standard-8,e2,8,46.2619899999955,21616.017815059346,4.62619899999955e-05,,europe-west2,europe-west2-b
european_local_vol,jax,reverse,1000,e2-standard-8,e2,8,28.615248333333437,34946.40299294961,2.8615248333333436e-05,,europe-west2,europe-west2-b
european_local_vol,cpp,none,1000,e2-standard-8,e2,8,3.030814666667917,329944.2922055679,3.030814666667917e-06,,europe-west2,europe-west2-b
european_local_vol,rust,none,1000,e2-standard-8,e2,8,2.5488553333445907,392332.9766573322,2.5488553333445907e-06,,europe-west2,europe-west2-b
asian,jax,forward,1000,e2-standard-8,e2,8,360.4796909999948,2774.081383686091,0.0003604796909999948,,europe-west2,europe-west2-b
asian,jax,reverse,1000,e2-standard-8,e2,8,261.26418399999807,3827.5433880367136,0.00026126418399999806,,europe-west2,europe-west2-b
european,jax,none,5000,e2-standard-8,e2,8,0.9964882000076613,5017620.8809713535,4.982441000038306e-06,,europe-west2,europe-west2-b
