candidate_id,task,engine,ad_mode,instance_type,budget_M,stage,valid,runtime_ms,cost_per_run,score,price,greeks,memory_peak_mb,correctness_passed,capacity_passed,failure_reason
ad_required|european_local_vol|jax|reverse|n2d-standard-4,ad_required,jax,reverse,n2d-standard-4,5000,probe,True,97.23616233335026,4.672737801019332e-06,1.1400500510810607,10.858841281852154,"{""d_a0"": 6.796343120240491, ""d_a1"": 0.022378116950817754, ""d_a2"": 0.054003316451838375, ""d_b1"": 3.330699435414748, ""d_sigma_min"": 39.23619250647125, ""delta"": 0.662013691993037}",33.48046875,True,True,
price_only|european_local_vol|cpp|none|n2d-standard-4,price_only,cpp,none,n2d-standard-4,5000,probe,True,28.80732666666101,1.384352087036765e-06,1.3132088929324615,10.437451041303266,{},0.0,True,True,
price_only|european_local_vol|rust|none|n2d-standard-4,price_only,rust,none,n2d-standard-4,5000,probe,True,22.958418333331565,1.1032795476851003e-06,1.0465809435169362,10.7926266263994,{},0.0,True,True,
price_only|european_local_vol|cpu|none|n2d-standard-4,price_only,cpu,none,n2d-standard-4,25000,probe,True,246.16111466666743,1.1829409121481518e-05,2.2886658627232936,10.692873528636373,{},0.0,True,True,
price_only|european_local_vol|jax|none|n2d-standard-4,price_only,jax,none,n2d-standard-4,25000,probe,True,156.01912566666934,7.497585761203832e-06,1.4505769821881345,10.548734688295786,{},0.0,True,True,
ad_required|european_local_vol|jax|forward|n2d-standard-4,ad_required,jax,forward,n2d-standard-4,25000,probe,True,1010.5973553333267,4.85648173535182e-05,2.9191853176212668,10.548734688295786,"{""d_a0"": 6.632499031224231, ""d_a1"": 0.03132785816744534, ""d_a2"": 0.053075952577342406, ""d_b1"": 3.2479627926867027, ""d_sigma_min"": 38.29450335891102, ""delta"": 0.6387465622580583}",0.34375,True,True,
ad_required|european_local_vol|jax|reverse|n2d-standard-4,ad_required,jax,reverse,n2d-standard-4,25000,probe,True,391.2069239999975,1.879966606999988e-05,1.1300301773656456,10.548734688295786,"{""d_a0"": 6.632499031224232, ""d_a1"": 0.03132785816744534, ""d_a2"": 0.05307595257734235, ""d_b1"": 3.247962792686703, ""d_sigma_min"": 38.29450335891098, ""delta"": 0.6387465622580581}",58.6953125,True,True,
price_only|european_local_vol|cpp|none|n2d-standard-4,price_only,cpp,none,n2d-standard-4,25000,probe,True,143.24064966666583,6.88350899787033e-06,1.331769989302848,10.452371317043228,{},0.0,True,True,
price_only|european_local_vol|rust|none|n2d-standard-4,price_only,rust,none,n2d-standard-4,25000,probe,True,114.72045466666714,5.512955182592615e-06,1.0666054575972757,11.120472959658608,{},0.0,True,True,
price_only|european_local_vol|cpu|none|n2d-standard-4,price_only,cpu,none,n2d-standard-4,100000,full_grid,True,1003.6041810000047,4.822875647583355e-05,2.3412358017983115,10.493294790051618,{},0.0,True,True,
price_only|european_local_vol|jax|none|n2d-standard-4,price_only,jax,none,n2d-standard-4,100000,full_grid,True,608.1547353333386,2.9225213670185436e-05,1.4187203145934109,10.490112213077344,{},0.0,True,True,
ad_required|european_local_vol|jax|forward|n2d-standard-4,ad_required,jax,forward,n2d-standard-4,100000,full_grid,True,3019.4166009999985,0.00014509974221472215,2.6372553151066835,10.490112213077344,"{""d_a0"": 6.563660339087661, ""d_a1"": 0.0167508470577397, ""d_a2"": 0.04996795994813322, ""d_b1"": 3.2584998360836552, ""d_sigma_min"": 37.8926812661124, ""delta"": 0.6391305915188645}",0.04296875,True,True,
ad_required|european_local_vol|jax|reverse|n2d-standard-4,ad_required,jax,reverse,n2d-standard-4,100000,full_grid,True,1285.571089333331,6.177883290407395e-05,1.1228590275250387,10.490112213077344,"{""d_a0"": 6.5636603390876544, ""d_a1"": 0.0167508470577397, ""d_a2"": 0.049967959948133266, ""d_b1"": 3.258499836083656, ""d_sigma_min"": 37.89268126611241, ""delta"": 0.6391305915188643}",0.0,True,True,
price_only|european_local_vol|cpp|none|n2d-standard-4,price_only,cpp,none,n2d-standard-4,100000,full_grid,True,575.3935666666621,2.7650857509259036e-05,1.3422941473421448,10.481566278295533,{},0.0,True,True,
price_only|european_local_vol|rust|none|n2d-standard-4,price_only,rust,none,n2d-standard-4,100000,full_grid,True,456.2070970000036,2.1923285494722393e-05,1.0642526294247059,10.621581396909557,{},0.0,True,True,
price_only|european_local_vol|cpu|none|t2d-standard-4,price_only,cpu,none,t2d-standard-4,1000,probe,True,13.661138666667702,6.454129067852342e-07,3.0705531541527686,10.617705144273907,{},1.80078125,True,True,
price_only|european_local_vol|jax|none|t2d-standard-4,price_only,jax,none,t2d-standard-4,1000,probe,True,9.880957333336937,4.6682033979276286e-07,2.220898670764123,10.338233718138095,{},4.8203125,True,True,
ad_required|european_local_vol|jax|forward|t2d-standard-4,ad_required,jax,forward,t2d-standard-4,1000,probe,True,43.04659533333677,2.0337124817483104e-06,1.7874542501176545,10.338233718138095,"{""d_a0"": 6.494731495827178, ""d_a1"": 0.05664999223427327, ""d_a2"": 0.07282960346299938, ""d_b1"": 3.4252179789882597, ""d_sigma_min"": 37.49164322615572, ""delta"": 0.6294122089302757}",4.37890625,True,True,
ad_required|european_local_vol|jax|reverse|t2d-standard-4,ad_required,jax,reverse,t2d-standard-4,1000,probe,True,26.287452000000638,1.2419360656000303e-06,1.091552477920969,10.338233718138095,"{""d_a0"": 6.4947314958271845, ""d_a1"": 0.05664999223427316, ""d_a2"": 0.07282960346299935, ""d_b1"": 3.4252179789882615, ""d_sigma_min"": 37.49164322615571, ""delta"": 0.6294122089302758}",0.203125,True,True,
price_only|european_local_vol|cpp|none|t2d-standard-4,price_only,cpp,none,t2d-standard-4,1000,probe,True,4.8884566666629325,2.30952419407231e-07,1.0987565826694285,10.799289953487207,{},0.0,True,True,
price_only|european_local_vol|rust|none|t2d-standard-4,price_only,rust,none,t2d-standard-4,1000,probe,True,6.014252999998841,2.841400417332786e-07,1.3517967989064987,12.306715618532909,{},0.0,True,True,
price_only|european_local_vol|cpu|none|t2d-standard-4,price_only,cpu,none,t2d-standard-4,5000,probe,True,51.129322333333484,2.4155764284592666e-06,2.3119832395802393,10.802516077745393,{},9.52734375,True,True,
price_only|european_local_vol|jax|none|t2d-standard-4,price_only,jax,none,t2d-standard-4,5000,probe,True,41.849934333332804,1.97717689761479e-06,1.892384689267029,10.858841281852154,{},14.49609375,True,True,
ad_required|european_local_vol|jax|forward|t2d-standard-4,ad_required,jax,forward,t2d-standard-4,5000,probe,True,205.47297500000164,9.707456552222301e-06,2.3893953648587143,10.858841281852154,"{""d_a0"": 6.7963431202404845, ""d_a1"": 0.022378116950817734, ""d_a2"": 0.05400331645183834, ""d_b1"": 3.3306994354147466, ""d_sigma_min"": 39.23619250647123, ""delta"": 0.662013691993037}",22.13671875,True,True,
ad_required|european_local_vol|jax|reverse|t2d-standard-4,ad_required,jax,reverse,t2d-standard-4,5000,probe,True,89.61412833333308,4.23376970748147e-06,1.042100952037699,10.858841281852154,"{""d_a0"": 6.796343120240491, ""d_a1"": 0.022378116950817754, ""d_a2"": 0.054003316451838375, ""d_b1"": 3.330699435414748, ""d_sigma_min"": 39.23619250647125, ""delta"": 0.662013691993037}",0.0,True,True,
price_only|european_local_vol|cpp|none|t2d-standard-4,price_only,cpp,none,t2d-standard-4,5000,probe,True,23.757717000004657,1.1224201409335534e-06,1.0742845985050664,10.437451041303266,{},0.0,True,True,
price_only|european_local_vol|rust|none|t2d-standard-4,price_only,rust,none,t2d-standard-4,5000,probe,True,23.590995333336195,1.1145434684149502e-06,1.0667457209799664,10.357609634925126,{},0.0,True,True,
price_only|european_local_vol|cpu|none|t2d-standard-4,price_only,cpu,none,t2d-standard-4,25000,probe,True,247.57624133332948,1.1696601979436857e-05,2.282723267055011,10.692873528636373,{},0.0,True,True,
price_only|european_local_vol|jax|none|t2d-standard-4,price_only,jax,none,t2d-standard-4,25000,probe,True,135.3117860000026,6.392730156355679e-06,1.2476131011016853,10.548734688295786,{},0.53125,True,True,
ad_required|european_local_vol|jax|forward|t2d-standard-4,ad_required,jax,forward,t2d-standard-4,25000,probe,True,1156.0219579999966,5.461561517128873e-05,3.3117900542858267,10.548734688295786,"{""d_a0"": 6.632499031224231, ""d_a1"": 0.03132785816744534, ""d_a2"": 0.053075952577342406, ""d_b1"": 3.2479627926867027, ""d_sigma_min"": 38.29450335891102, ""delta"": 0.6387465622580583}",0.0,True,True,
ad_required|european_local_vol|jax|reverse|t2d-standard-4,ad_required,jax,reverse,t2d-standard-4,25000,probe,True,361.31508066667095,1.70701302554965e-05,1.035101178082783,10.548734688295786,"{""d_a0"": 6.632499031224232, ""d_a1"": 0.03132785816744534, ""d_a2"": 0.05307595257734235, ""d_b1"": 3.247962792686703, ""d_sigma_min"": 38.29450335891098, ""delta"": 0.6387465622580581}",1.47265625,True,True,
price_only|european_local_vol|cpp|none|t2d-standard-4,price_only,cpp,none,t2d-standard-4,25000,probe,True,119.20408866666794,5.631730944563024e-06,1.099095556431566,10.45237131704323,{},0.0,True,True,
price_only|european_local_vol|rust|none|t2d-standard-4,price_only,rust,none,t2d-standard-4,25000,probe,True,111.27137333333319,5.256954215703697e-06,1.0259536678367436,10.676164237166757,{},0.0,True,True,
price_only|european_local_vol|cpu|none|t2d-standard-4,price_only,cpu,none,t2d-standard-4,100000,full_grid,True,1004.7248090000049,4.7467665420755794e-05,2.3244728283738785,10.493294790051618,{},0.0,True,True,
price_only|european_local_vol|jax|none|t2d-standard-4,price_only,jax,none,t2d-standard-4,100000,full_grid,True,546.4335799999986,2.5815950912888825e-05,1.264196920234558,10.490112213077344,{},0.0,True,True,
ad_required|european_local_vol|jax|forward|t2d-standard-4,ad_required,jax,forward,t2d-standard-4,100000,full_grid,True,2360.365159666666,0.00011151414065447403,2.044491237202978,10.490112213077344,"{""d_a0"": 6.563660339087661, ""d_a1"": 0.0167508470577397, ""d_a2"": 0.04996795994813322, ""d_b1"": 3.2584998360836552, ""d_sigma_min"": 37.8926812661124, ""delta"": 0.6391305915188645}",0.15234375,True,True,
ad_required|european_local_vol|jax|reverse|t2d-standard-4,ad_required,jax,reverse,t2d-standard-4,100000,full_grid,True,1183.0065663333187,5.589048800054746e-05,1.0246916874351841,10.490112213077344,"{""d_a0"": 6.5636603390876544, ""d_a1"": 0.0167508470577397, ""d_a2"": 0.049967959948133266, ""d_b1"": 3.258499836083656, ""d_sigma_min"": 37.89268126611241, ""delta"": 0.6391305915188643}",0.171875,True,True,
price_only|european_local_vol|cpp|none|t2d-standard-4,price_only,cpp,none,t2d-standard-4,100000,full_grid,True,475.23339000000914,2.2452137492000435e-05,1.0994723055465254,10.481566278295533,{},0.0,True,True,
price_only|european_local_vol|rust|none|t2d-standard-4,price_only,rust,none,t2d-standard-4,100000,full_grid,True,445.09794199998964,2.102840499315507e-05,1.029752687379001,10.66662862372032,{},0.0,True,True,
price_only|european_local_vol|cpu|none|c2d-standard-4,price_only,cpu,none,c2d-standard-4,1000,probe,True,12.359252000005464,7.690201244447844e-07,3.1946359155017996,10.617705144273907,{},1.80078125,True,True,
price_only|european_local_vol|jax|none|c2d-standard-4,price_only,jax,none,c2d-standard-4,1000,probe,True,8.76446966667288,5.453447792596459e-07,2.265451790890492,10.338233718138095,{},6.890625,True,True,
